Keyword,Id,CreatedAt,Country,Country_Code,Place,RetweetedStatus,UsrFavouriteCount,Text,Lang,UsrName,UsrId,UsrLang,UsrLocation,UsrFollowersCount,UsrFriendsCount,UsrVerified,UsrCreatedAt,UsrDescription,UsrGeoEnabled,UsrStatuesCount,UsrTimeZone,UsrUtcOffset,Retweeted,Retweet_Cont
ZIKA,707542030726078464,Mar 09 2016 12:22:20,Argentina,AR,Ciudad Autónoma de Buenos Aires-Argentina,0,41169,"'""La transmisión sexual del virus del zika es más común de lo que se suponía"" afirmó la OMS https//tco/uTtDma2AXK https//tco/SnYZ9FNycT'",es,drclaudiosalud,593340893,es,Buenos Aires Argentina,13679,1557,False,May 29 2012 04:11:01,MedicoProfesor en Medicina Rector del Instituto Superior de Ciencias de la Salud Esp en Gestión y Política Universitaria Mercosur Columnista de salud,True,45486,Buenos Aires,-10800,False,4
ZIKA,707541450586767360,Mar 09 2016 12:20:01,Argentina,AR,Salta-Argentina,0,10403,'Entre todos podemos prevenir el Dengue el Zika y Fiebre Chikungunya @MinSaludSaltaTW @GobiernoSalta @rdibashur https//tco/pY1wVJoG2H',es,matiaszaki16,1114750765,es,salta Argentina,892,1401,False,Jan 23 2013 16:23:51,Coordinador de Deportes Escuelas Abiertas CAI Ajedrez Educativo y Playones Educativos,True,16045,Buenos Aires,-10800,False,0
ZIKA,707550462686404608,Mar 09 2016 12:55:50,Peru,PE,Peru,0,7302,'Ante emergencia por el #Zika #OMS recomienda rotar uso de insecticidas https//tco/68QNr0gi57 @Minsa_Peru https//tco/VJhcENgpg5',es,Salud_en_casa1,2367472622,es,,3274,2498,False,Mar 01 2014 18:54:22,Somos un espacio dedicado a la población mediante consejos de especialistas de salud Encuentranos en https//tco/Go6ekrNKLX,True,34441,None,None,False,0
ZIKA,707550015884042245,Mar 09 2016 12:54:04,Brasil,BR,Sao Paulo-Brazil,0,2889,'zika essas perna vai doer hoje e eu não tô preparado',pt,mxdrcn,237322758,pt,+55011,339,324,False,Jan 12 2011 15:47:23,neguinho di favela ki as minina paga um pau (♌ + ♑),True,18387,Brasilia,-10800,False,0
ZIKA,707549854994702337,Mar 09 2016 12:53:25,United States,US,Tampa-FL,0,15493,'its either the flu or the zika virus',en,Imperfectiionnn,56383535,en,,869,502,False,Jul 13 2009 14:20:01,Ig @imperfectiionn,True,53322,Eastern Time (US & Canada),-18000,False,0
ZIKA,707549632361009152,Mar 09 2016 12:52:32,Venezuela,VE,Venezuela,0,16,'Charla sobre el virus del Dengue Chikinguya y Zika a los adultos mayores y servidores públicos @salainass https//tco/GWcEPQ0o7G',es,inassBarinas,2836869378,es,Barinas Venezuela,361,387,False,Oct 01 2014 16:24:55,,True,3575,None,None,False,1
ZIKA,707548873288523776,Mar 09 2016 12:49:31,Ecuador,EC,Samborondon-Ecuador,0,2721,'Estoy casi segura que mi profesor tiene algo con el ZIKA y el SEXO',es,LauritaCruz47,81016232,en,Equator ☪,327,525,False,Oct 09 2009 03:24:26,• Gringa Nacionalizada • Jordan Belfort taught me his ways•,True,10205,Central Time (US & Canada),-21600,False,0
ZIKA,707546531231039488,Mar 09 2016 12:40:13,Panama,PA,Panama,0,87,'El Zika que causa microcefalia dengue y GuillainBarré también puede provocar mielitis aguda según la revista científica The Lancet #rd',es,radiomiapanama,263355441,es,Panamá Calle 50 y Vía Brasil,6418,969,False,Mar 09 2011 22:00:30,650 Y 1430 AM PANAMA COLON DARIEN Y LAS COSTAS 903 FM PROVINCIAS CENTRALES 937 FM CHIRIQUI Y BOCAS DEL TORO,True,51891,Central Time (US & Canada),-21600,False,0
ZIKA,707555350162116612,Mar 09 2016 13:15:15,United States,US,Boston-MA,0,3281,'I had a dream that me and all my future roommates got zika',en,HenryInAHammock,134183822,en,Boscago,204,273,False,Apr 17 2010 17:42:30,*Jorts you can wear to a funeral*,True,2570,Atlantic Time (Canada),-14400,False,0
ZIKA,707560954582712321,Mar 09 2016 13:37:32,Dominican Republic,DO,Dominican Republic,0,1335,'@DaniloMedina convoca sector salud por virus del Zika https//tco/suT9d2khnI https//tco/A57MDdu489',es,ElDia_do,143173757,es,Santo Domingo Rep Dom,193355,1649,True,May 12 2010 19:59:10,Periódico independiente,True,103564,La Paz,-14400,False,0
ZIKA,707560817949057024,Mar 09 2016 13:36:59,Venezuela,VE,Caracas-Venezuela,0,148,'Se trata del primer caso publicado con prueba del vínculo (entre Zika y mielitis aguda) Se halló el virus en el líquido cefalorraquídeo',es,rpsegurosve,1201326715,es,,6463,6286,False,Feb 20 2013 14:59:43,,True,10130,Caracas,-16200,False,0
ZIKA,707560486527737856,Mar 09 2016 13:35:40,Venezuela,VE,Caracas-Venezuela,0,148,'El virus del Zika que causa microcefalia y síndrome neurológico de GuillainBarré también produce mielitis aguda según un caso estudiado',es,rpsegurosve,1201326715,es,,6463,6286,False,Feb 20 2013 14:59:43,,True,10130,Caracas,-16200,False,0
ZIKA,707560091151630337,Mar 09 2016 13:34:06,Brasil,BR,Brasília-Brazil,0,2822,'o zika infeliz',pt,mariataynara_,3321993495,pt,Brasília Distrito Federal,230,191,False,Jun 13 2015 00:40:51,num sei to loka,True,9184,None,None,False,0
ZIKA,707559987476824064,Mar 09 2016 13:33:41,Argentina,AR,Santa Fé-Argentina,0,443,'Ya de vuelta para Cayastá Lo importante es que tenemos salud *lo pica el aedes aegypti y contrae dengue zika y chikungunya*',es,MillonarioJosi,2798677891,es,,216,238,False,Sep 08 2014 21:25:18,Hincha de RIVER PLATE estudiante de Educación Física y 5 con movilidad reducida Yo tengo una negrita que me vuelve loco! ♪,True,1808,Buenos Aires,-10800,False,0
ZIKA,707559706953383937,Mar 09 2016 13:32:34,Brasil,BR,Pinhais-Brasil,0,715,'Ficaram sabendo tbm da Zika Virus? Loko tbm ne',pt,AcaciioFreitas,212623610,pt,,521,53,False,Nov 06 2010 15:59:07,sugestões,True,18402,Santiago,-10800,False,0
ZIKA,707559469899751424,Mar 09 2016 13:31:38,Colombia,CO,Bogotá-D.C.-Colombia,0,1609,'Japón se suma a la lucha de América Latina contra el virus del ZIKA https//tco/iNCnW916wt | @jica_direct_en https//tco/h9lvXDGkLd',es,APCColombia,475956492,es,Colombia,5463,1122,False,Jan 27 2012 16:28:01,Cuenta oficial de la Agencia Presidencial de Cooperación Internacional de Colombia @APCColombia Director general @AGamboaC #LaHoradeLaPaz,True,7060,Eastern Time (US & Canada),-18000,False,0
ZIKA,707558854515675136,Mar 09 2016 13:29:11,South Africa,ZA,Zwelitsha-South Africa,0,17847,'@AnelisaDee1 wenza ezanto zememe zika Tumble oko saphumla kuzo kuye lol uyazibuyisa wena!',tl,HlescoRoyal,3435717742,en,east london south africa,2879,307,False,Aug 22 2015 16:47:49,TO KNOW ME IS TO LOVE ME!,True,35766,None,None,False,0
ZIKA,707558835221700609,Mar 09 2016 13:29:06,Brasil,BR,Sao Paulo-Brazil,0,0,'BRN What is causing microcephaly in Brazil? The outbreak of the Zika virus has been widely associated with a… https//tco/5KIdG9ldV3',en,pairsonnalitesB,185789961,pt,PORTUGUÊS | Italiano,884,785,False,Sep 01 2010 21:06:16,Keeping uptodate on social exclusion worldwide | Português & Italiano | Contra a exclusão social Contro l'esclusione sociale | Notfor PROFIT,True,419154,Brasilia,-10800,False,0
ZIKA,707557874424291328,Mar 09 2016 13:25:17,South Africa,ZA,Johannesburg-South Africa,0,99,"'""@ThabileStella Motsoaledi says South Africa does not have the type of mosquito that transmits the Zika virus #sabcnews""'",en,VincentMampa,2237988503,en,,145,243,False,Dec 22 2013 12:00:05,A man who goes to bed with an itchy butt wakes up with a stinky finger! Law of subsequency!,True,5261,None,None,False,0
ZIKA,707557494999142403,Mar 09 2016 13:23:47,Brasil,BR,Duque de Caxias-Brasil,0,1087,'Tomara q não seja esse tal de zika',pt,Pedrinho_Sousa2,3316086795,pt,RJ,267,120,False,Jun 09 2015 22:51:41,SÓ OS BLINDÃO,True,1533,None,None,False,0
ZIKA,707556893640810497,Mar 09 2016 13:21:23,Brasil,BR,Curitiba-Brazil,0,9526,'Meu chef é zika loco colocou um rotear pra nois usar o WiFi',pt,9safadinho,1173418728,pt,do lado do meu vizinho,2765,303,False,Feb 13 2013 00:20:03,CWB/Salmos 11810,True,48954,Brasilia,-10800,False,1
ZIKA,707565950489468928,Mar 09 2016 13:57:23,Venezuela,VE,Venezuela,0,146,'Recolectan muestras de zancudo para aplicar estrategias contra el dengue zika y chikungunya en @LinaresPotencia https//tco/c5sufZBZ0R',es,Vencedora977fm,140861254,es,La Victoria Edo Aragua,7487,1217,False,May 06 2010 15:06:19,#ArtillerosDeRibas Emisora Alternativa de la Alcaldía de Ribas desde La Victoria para todo el Centro del País 7 años dando la Batalla Comunicacional,True,117235,Caracas,-16200,False,0
ZIKA,707565837641781248,Mar 09 2016 13:56:56,Dominican Republic,DO,Dominican Republic,0,1003,'Danilo Medina convoca segunda jornada enfrentar dengue zika y chikungunya https//tco/9Dbl1ffxCv https//tco/McMe9SKDWO',und,Noticia_Libre,287422821,es,República Dominicana,3193,2532,False,Apr 24 2011 23:47:52,Noticia_Libre es un periódico digital gestionado desde la República Dominicana Se actualiza permanentemente sobre todos los acontecimientos que son noticias,True,53686,Quito,-18000,False,0
ZIKA,707565569080332289,Mar 09 2016 13:55:52,México,MX,Pachuca de Soto-Hidalgo,0,3867,'¿Quien me dice que no crearon el zika? #MiercolesDeGanarSeguidores Crean mosquitos para combatir el paludismo https//tco/n6UAZXtjB3',es,DinamitaPuraTNT,115298059,es,Pachuca Hidalgo Mexico,633,1904,False,Feb 18 2010 06:52:08,Asesor en Turismo y Consultor en Redes de Mercadeo ¡¡¡Te invito a mi Página Web para que la conozcas!!! ),True,11255,Mexico City,-21600,False,0
ZIKA,707563156479078404,Mar 09 2016 13:46:17,Peru,PE,Surquillo-Peru,0,332,'Atentos En Ecuador hay por lo menos 50 casos de zika oficiales https//tco/VPRalqCmWm',es,MGVillalobos_,4297229423,es,Peru,63,99,False,Nov 27 2015 14:51:50,Directora País de Save the Children International para Perú y Ecuador,True,201,None,None,False,0
ZIKA,707562674960384000,Mar 09 2016 13:44:22,Venezuela,VE,Caracas-Venezuela,0,148,'En el GuillainBarré el zika afecta al nervio periférico mientras que en la mielitis afecta la médula espinal https//tco/Vmk6skXFkZ',es,rpsegurosve,1201326715,es,,6464,6286,False,Feb 20 2013 14:59:43,,True,10136,Caracas,-16200,False,1
ZIKA,707562495326617600,Mar 09 2016 13:43:39,México,MX,Hermosillo-Sonora,0,8051,'Si no tienen confirmado el caso del #Zika en Sonora ¿por qué lo informa @gilbertoungson? ¡Despierta temor colectivo innecesario!',es,elalbertomedina,136721079,es,Hermosillo Sonora en México,37135,731,False,Apr 24 2010 18:32:03,Periodista Dir de #ProyectoPuente en #RadioFormulaSonora Premio Nac de Periodismo 2014 Colaborador de @denise_maerker Coord de Lic Periodismo #UniKino,True,83636,Central Time (US & Canada),-21600,False,0
ZIKA,707562393900077056,Mar 09 2016 13:43:15,Brasil,BR,Varginha-Brasil,0,743,'Gente eu peguei gripe agora to achando que é zika',pt,arosetothesky,173505230,pt,Varginha Minas gerais,860,1196,False,Aug 01 2010 17:14:00,disappointed but not surprise,True,36500,Greenland,-10800,False,0
ZIKA,707562376749514752,Mar 09 2016 13:43:11,Brasil,BR,Anápolis-Brasil,0,981,'Povo tá loko pra combater a zika vírus Aposto que se não fosse ter as olimpíadas aqui esse ano eles ia dar essa importância toda!',pt,dayaneliraa,1347540798,pt,,439,299,False,Apr 12 2013 19:24:19,Snapchat dayanelinda,True,11819,Brasilia,-10800,False,0
ZIKA,707562322890514433,Mar 09 2016 13:42:58,Venezuela,VE,Caracas-Venezuela,0,148,'El virus del #Zika produce daños neurológicos en la fase aguda de la infección y síndrome de GuillainBarré un problema postinfeccioso',es,rpsegurosve,1201326715,es,,6464,6286,False,Feb 20 2013 14:59:43,,True,10136,Caracas,-16200,False,0
ZIKA,707561695212806144,Mar 09 2016 13:40:28,United States,US,Minnesota-USA,0,243,'Mayo Clinic Begins Development of #Zika Virus Vaccine https//tco/9qHusG1uk6',en,MayoMedSchool,2573343979,en,Rochester MN,1502,411,False,Jun 17 2014 17:59:15,Mayo Medical School students' events and happenings headquarters Opinions do not necessarily reflect those of Mayo Clinic,True,556,Central Time (US & Canada),-21600,False,0
ZIKA,707561651109830656,Mar 09 2016 13:40:18,Brasil,BR,Rio de Janeiro-Brazil,0,6475,'Febre dor de cabeça dor no corpo espero que não seja zika',pt,BrenaSat,200711950,pt,,379,179,False,Oct 10 2010 01:31:12,Carioca libriana e vascaína! ♎ /+/ snap brenasat,True,18641,Santiago,-10800,False,0
ZIKA,707571517887012865,Mar 09 2016 14:19:30,Brasil,BR,Rio de Janeiro-Brazil,0,3391,'tem um AECIO EGIPICIO NA MINHA CASA com absoluta certeza to com zika FALANDO SERUO ELE COM CERTEZA ME PICOU',pt,carolnaiffs,798530778,pt,voando por ai,337,337,False,Sep 02 2012 15:53:36,existo porque resisto,True,23513,Brasilia,-10800,False,0
ZIKA,707571354304782336,Mar 09 2016 14:18:51,United States,US,Seattle-WA,0,3043,'ZIKA UPDATE WHO says most advanced Zika vaccine still a month away from human trials may come too late for current outbreak #Q13FOX',en,AlexLewisTV,1480707680,en,Seattle WA,1575,456,True,Jun 03 2013 21:49:49,Anchor/Reporter for #Q13FOX Seattle Lover of dogs books & bourbon Tweets are my own obvi #Texan #AKA #MiamiHurricane #BringBackSonics alexandra@q13foxcom,True,2825,Eastern Time (US & Canada),-18000,False,0
ZIKA,707570933788250112,Mar 09 2016 14:17:11,Venezuela,VE,Venezuela,0,18,'Recolectan muestras de zancudo para aplicar estrategias contra el dengue zika y chikungunya en Linares https//tco/zIVCcQlHql',es,CiudadMCY,1634495503,es,Maracay Edo Aragua,34522,253,False,Jul 31 2013 03:27:02,Comunicación Patria desde Maracay para toda Venezuela,True,111244,Caracas,-16200,False,2
ZIKA,707576103330775041,Mar 09 2016 14:37:43,Brasil,BR,Rio de Janeiro-Brazil,0,1097,'@JennifferT_ nadaaaa Ta c zika?',und,cirodriguess,194674535,pt,,605,375,False,Sep 24 2010 18:28:41,,True,16472,Santiago,-10800,False,0
ZIKA,707575740062162944,Mar 09 2016 14:36:17,Argentina,AR,Río Cuarto-Argentina,0,1797,'Yo tengo tanta mala suerte que seguro me pico el zika Me cago en todo',es,diegalisteo,255173488,es,Río Cuarto Argentina,200,147,False,Feb 20 2011 20:46:08,La mente es como un paracaídas no funciona si no se abre,True,5251,Santiago,-10800,False,0
ZIKA,707575103152852997,Mar 09 2016 14:33:45,United States,US,United States,0,9311,'#EconomiaPA @apatelpanama Problemas en mercado tradicionales (Suramérica) y el Zika afectan ingresos de visitantes al país @Zairalorenzo',es,PanamaAmerica,250341631,es,Panamá,151274,835,True,Feb 10 2011 22:25:06,Diario Independiente desde 1925 en Panamá Divulgamos responsablemente la verdad contribuyendo al desarrollo integral de Panamá Cuenta Oficial,True,305225,Bogota,-18000,False,0
ZIKA,707574960307351553,Mar 09 2016 14:33:11,United States,US,Austin-TX,0,928,'John Measel of @AARPTX Zika threatens seniors too via @dallasnews https//tco/zDiu6QPbP7',en,scribemark,15692569,en,Austin Texas,1598,2274,False,Aug 01 2008 18:32:18,Communicator for @AARP in Texas Recovering reporter Former Florida House Dems flack Proud dad Married to @lillyrockwell Views are my own mhollis@aarporg,True,3195,Quito,-18000,False,0
ZIKA,707574801704095744,Mar 09 2016 14:32:33,United States,US,Puerto Rico-USA,0,44850,'@NelyaHernandez @robertoperezgo3 Turistas NorteAmericanos cancelan viajes a Cuba/Comunista preocupados por botes de Zika/Dengue y Colera!',es,agueros_henry,628979942,en,Western United States,3034,2593,False,Jul 07 2012 04:01:33,Born in Spanish Harlem NY of Puerto Rican /Cuban Parentsr Love my people and culture 100% Christian AntiCommunist ExPolitical Prisoner,True,104104,None,None,False,0
ZIKA,707574582652174338,Mar 09 2016 14:31:41,日本,JP,Shibuya-ku-Tokyo,0,8,'New ways of fighting Zika needed after dengue failures https//tco/ZYRGH7t67b',en,MexicoNoAvanza,121262614,es,Monaco Ville,1426,93,False,Mar 08 2010 23:43:27,#MexicoNoAvanza Para todos los que estamos hartos de ver el estancamiento que sufre México gracias al gobierno y medios de comunicación,True,273456,Mountain Time (US & Canada),-25200,False,0
ZIKA,707574577203965953,Mar 09 2016 14:31:39,Dominican Republic,DO,Dominican Republic,0,245,'Revelan ocho personas con zika tienen síndrome GuillainBarré',es,liriano100,2185173385,es,La Vega,2237,1161,False,Nov 09 2013 22:50:14,LOCUTOR DE NOTICIAS SUPERK1007,True,7751,None,None,False,0
ZIKA,707573892815196160,Mar 09 2016 14:28:56,Brasil,BR,Sao Paulo-Brazil,0,8663,'Esse cara que pulou da estratosfera de paraquedas é o cara mais zika que existe slccc tem que ser doidão mesmo viu',pt,gu_nhacoma,2444476016,pt,Lado Oeste,564,349,False,Apr 14 2014 21:14:48,A Regra do Jogo ! SnapGumarola,True,27604,None,None,False,0
ZIKA,707573466321559552,Mar 09 2016 14:27:15,Venezuela,VE,Venezuela,0,92,'#Zika presente nuevas complicaciones https//tco/uEsLYXxuPR #Salud https//tco/VPIs91WoeG',es,EnTodoNoticias,1643715535,es,Venezuela,2037,1343,False,Aug 03 2013 21:28:54,Portal de noticias dedicado a informar sobre acontecimientos que ocurren dentro y fuera de nuestras fronteras Facebook https//tco/XVV5cSy5UQ,True,62537,Caracas,-16200,False,1
ZIKA,707581388602540032,Mar 09 2016 14:58:43,Cuba,CU,Cuba,0,37,'#SantiagodeCuba Nota del Ministerio de Salud Pública sobre tercer caso con virus de zika importado https//tco/AdwrGVlgH4',es,tvchago,178767488,es,Cuba,1686,1417,False,Aug 15 2010 16:55:42,Televisora territorial de Santiago de Cuba,True,65757,Eastern Time (US & Canada),-18000,False,0
ZIKA,707581128115417088,Mar 09 2016 14:57:41,Brasil,BR,Santa Maria-Brasil,0,24050,'O vale é zika o vale é zika',pt,_euvi_gnomos,338823968,pt,Rio Grande do Sul Brasil,2026,851,False,Jul 20 2011 04:26:21,ja dizia aristoteles vai pro raio que o parta,True,119047,Brasilia,-10800,False,0
ZIKA,707580574744100864,Mar 09 2016 14:55:29,Brasil,BR,Curitiba-Brazil,0,346,'Marrenta folgada estilosa a mina é zika Olhar poderoso até guerra pacifica😍🔫🎶',pt,wellingtoncon3,2905367962,pt,Campo Largo Paraná,838,1795,False,Dec 04 2014 17:37:08,✌♥ face wellington silva ✌♥,True,1951,Pacific Time (US & Canada),-28800,False,0
ZIKA,707579373579329537,Mar 09 2016 14:50:43,Brasil,BR,Santa Bárbara d'Oeste-Brasil,0,615,'fala aí seus zika vírus',pt,stephany_mp,4107450952,pt,Santa Bárbara d'Oeste São Paulo,219,181,False,Nov 03 2015 21:41:37,Snapchat stephanymartins,True,836,Pacific Time (US & Canada),-28800,False,0
ZIKA,707579057412644864,Mar 09 2016 14:49:28,Venezuela,VE,Venezuela,0,8,'Cuba confirma tercer caso importado con el virus del Zika https//tco/F61zFZRnrd #SISEC #SALUD #INTERNACIONALES https//tco/y0UdwXVRgP',es,Ayuda24Carrizal,334852674,es,Venezuela,7645,3640,False,Jul 13 2011 19:30:40,Cuenta oficial de Emergencia Carrizal (SISEC) 0800AYUDA24 Alcaldía de Carrizal Estado Miranda,True,138683,Caracas,-16200,False,0
ZIKA,707578799593005057,Mar 09 2016 14:48:26,Brasil,BR,Belém-Brazil,0,3467,"'Com esse problema todo com o Zika o Slayer já pode lançar uma música intitulada ""Repelenteless""'",pt,rafaeltdasilva,232856292,pt,Belém Pará Brasil,194,459,False,Jan 01 2011 14:45:28,,True,15791,Brasilia,-10800,False,0
ZIKA,707578077530988545,Mar 09 2016 14:45:34,Venezuela,VE,Venezuela,0,1227,'Y llego el zika a visitarme Maldición !',es,Fuckingmundo,199068190,es,Caracas Distrito Capital,1955,1841,False,Oct 05 2010 23:29:16,Venezolana 21 años estudiante de enfermería #AmanteDeLetras❤ Todo a su momento y siempre con Dios!,True,16281,Alaska,-32400,False,0
ZIKA,707577711439425541,Mar 09 2016 14:44:07,Cuba,CU,Cuba,0,37,'Luchan cubanos contra el Zika en Haití https//tco/NlW45aWweg',es,tvchago,178767488,es,Cuba,1686,1417,False,Aug 15 2010 16:55:42,Televisora territorial de Santiago de Cuba,True,65757,Eastern Time (US & Canada),-18000,False,1
